Date,Open,High,Low,Close  
2006-01-13 00:00:00-05:00,10.894.340,10.938.464,10.784.029,10.885.515
2006-01-17 00:00:00-05:00,10.814.917,10.823.742,10.620.769,10.713.430
2006-01-18 00:00:00-05:00,10.673.712,10.691.361,10.523.688,10.589.874
2006-01-19 00:00:00-05:00,10.991.407,11.084.069,10.867.858,11.017.882
2006-01-20 00:00:00-05:00,11.017.887,11.062.011,10.863.451,10.903.163
2006-01-23 00:00:00-05:00,10.942.875,11.026.712,10.920.813,10.982.588
2006-01-24 00:00:00-05:00,11.031.124,11.044.361,10.810.501,10.850.214
2006-01-25 00:00:00-05:00,10.907.573,10.973.760,10.717.838,10.956.110
2006-01-26 00:00:00-05:00,11.009.059,11.181.145,10.938.460,11.053.184
2006-01-27 00:00:00-05:00,11.229.686,11.507.670,11.185.561,11.467.957
2006-01-30 00:00:00-05:00,11.538.556,11.622.392,11.366.470,11.445.894
2006-01-31 00:00:00-05:00,11.481.197,11.503.259,11.256.162,11.331.174
2006-01-02 00:00:00-05:00,11.362.057,11.525.318,11.331.170,11.494.431
2006-02-02 00:00:00-05:00,11.516.491,11.529.728,11.273.807,11.375.293
2006-03-02 00:00:00-05:00,11.375.296,11.375.296,11.150.260,11.154.673
2006-06-02 00:00:00-05:00,11.123.784,11.172.321,11.009.061,11.070.835
2006-07-02 00:00:00-05:00,11.053.184,11.339.993,11.048.772,11.110.545
2006-08-02 00:00:00-05:00,11.426.845,11.760.964,11.404.571,11.747.599
2006-09-02 00:00:00-05:00,11.747.595,11.956.976,11.689.682,11.734.231
2006-10-02 00:00:00-05:00,11.582.774,11.618.413,11.293.204,11.440.216
2006-02-13 00:00:00-05:00,11.315.478,11.431.304,11.221.924,11.395.665
2006-02-14 00:00:00-05:00,11.373.389,11.422.393,11.333.295,11.360.024
2006-02-15 00:00:00-05:00,11.346.659,11.426.848,11.235.287,11.409.028
2006-02-16 00:00:00-05:00,11.404.573,11.520.401,11.302.111,11.498.126
2006-02-17 00:00:00-05:00,11.493.669,11.502.579,11.337.747,11.502.579
2006-02-21 00:00:00-05:00,11.449.116,11.529.304,11.400.111,11.422.386
2006-02-22 00:00:00-05:00,11.444.665,11.698.595,11.440.210,11.667.411
2006-02-23 00:00:00-05:00,11.680.782,11.738.696,11.600.593,11.645.143
2006-02-24 00:00:00-05:00,11.631.772,11.796.604,11.618.407,11.747.599
2006-02-27 00:00:00-05:00,11.760.963,11.916.885,11.743.143,11.850.061
2006-02-28 00:00:00-05:00,11.850.062,11.850.062,11.645.136,11.667.411
2006-01-03 00:00:00-05:00,11.627.317,11.716.416,11.502.580,11.698.596
2006-02-03 00:00:00-05:00,11.582.767,11.703.050,11.538.218,11.609.496
2006-03-03 00:00:00-05:00,11.529.305,11.783.235,11.529.305,11.734.231
2006-06-03 00:00:00-05:00,11.654.043,11.760.960,11.556.035,11.573.854
2006-07-03 00:00:00-05:00,11.600.586,11.703.050,11.502.579,11.667.411
2006-08-03 00:00:00-05:00,11.627.316,11.689.685,11.578.312,11.658.501
2006-09-03 00:00:00-05:00,11.694.140,11.760.963,11.640.681,11.667.411
2006-10-03 00:00:00-05:00,11.734.235,11.752.054,11.542.673,11.618.407
2006-03-13 00:00:00-05:00,11.582.768,11.600.586,11.524.853,11.569.403
2006-03-14 00:00:00-05:00,11.538.218,11.582.768,11.480.304,11.569.403
2006-03-15 00:00:00-05:00,11.578.309,11.600.583,11.515.941,11.560.490
2006-03-16 00:00:00-05:00,11.551.586,11.649.594,11.524.856,11.605.044
2006-03-17 00:00:00-05:00,11.671.864,11.796.602,11.622.860,11.756.507
2006-03-20 00:00:00-05:00,11.756.506,11.850.059,11.716.412,11.792.145
2006-03-21 00:00:00-05:00,11.805.513,11.818.878,11.645.136,11.720.870
2006-03-22 00:00:00-05:00,11.738.691,11.814.424,11.689.687,11.760.965
2006-03-23 00:00:00-05:00,11.760.963,11.792.147,11.564.946,11.654.045
2006-03-24 00:00:00-05:00,11.689.685,11.689.685,11.515.944,11.591.677
2006-03-27 00:00:00-05:00,11.582.770,11.591.679,11.444.667,11.498.126
2006-03-28 00:00:00-05:00,11.462.489,11.498.128,11.270.928,11.293.202
2006-03-29 00:00:00-05:00,11.324.383,11.382.297,11.186.280,11.244.194
2006-03-30 00:00:00-05:00,11.244.194,11.328.837,11.226.375,11.226.375
2006-03-31 00:00:00-05:00,11.244.193,11.302.108,11.061.542,11.101.637
2006-03-04 00:00:00-04:00,11.177.369,11.266.467,11.150.639,11.190.734
2006-04-04 00:00:00-04:00,11.239.737,11.244.192,11.141.729,11.181.823
2006-05-04 00:00:00-04:00,11.155.100,11.288.748,11.150.645,11.213.014
2006-06-04 00:00:00-04:00,11.146.187,11.186.280,11.097.182,11.177.371
2006-07-04 00:00:00-04:00,11.181.825,11.195.190,10.981.355,10.999.174
2006-10-04 00:00:00-04:00,11.003.629,11.052.633,10.918.986,10.981.355
2006-11-04 00:00:00-04:00,10.981.356,11.030.360,10.771.975,10.847.709
2006-12-04 00:00:00-04:00,10.834.344,10.927.897,10.820.980,10.878.893
2006-04-13 00:00:00-04:00,10.803.155,10.963.532,10.803.155,10.914.528
2006-04-17 00:00:00-04:00,10.878.889,10.936.802,10.843.250,10.887.799
2006-04-18 00:00:00-04:00,10.878.892,11.106.092,10.878.892,11.106.092
2006-04-19 00:00:00-04:00,11.168.461,11.168.461,10.967.990,11.057.088
2006-04-20 00:00:00-04:00,11.016.993,11.132.820,11.008.083,11.115.001
2006-04-21 00:00:00-04:00,11.097.180,11.168.459,11.025.901,11.079.360
2006-04-24 00:00:00-04:00,11.012.539,11.065.997,10.932.350,11.043.723
2006-04-25 00:00:00-04:00,11.003.625,11.083.813,10.994.716,11.012.535
2006-04-26 00:00:00-04:00,10.981.353,11.159.550,10.981.353,11.123.911
2006-04-27 00:00:00-04:00,11.123.911,11.239.739,11.074.907,11.074.907
2006-04-28 00:00:00-04:00,11.092.729,11.333.293,11.074.909,11.284.289
2006-01-05 00:00:00-04:00,11.360.020,11.400.114,11.132.820,11.190.734
2006-02-05 00:00:00-04:00,11.159.551,11.311.018,11.141.731,11.217.464
2006-03-05 00:00:00-04:00,11.257.563,11.404.575,11.186.284,11.213.014
2006-04-05 00:00:00-04:00,11.270.929,11.337.752,11.213.014,11.235.290
2006-05-05 00:00:00-04:00,11.284.288,11.391.206,11.257.559,11.319.927
2006-08-05 00:00:00-04:00,11.315.475,11.449.122,11.306.565,11.377.843
2006-09-05 00:00:00-04:00,11.360.018,11.458.026,11.328.833,11.364.472
2006-10-05 00:00:00-04:00,11.373.472,11.377.969,11.184.589,11.261.042
2006-11-05 00:00:00-04:00,11.364.475,11.418.441,11.108.133,11.157.602
2006-12-05 00:00:00-04:00,11.108.134,11.180.091,10.982.213,11.018.190
2006-05-15 00:00:00-04:00,11.027.184,11.211.570,11.027.184,11.193.582
2006-05-16 00:00:00-04:00,11.108.135,11.247.550,11.063.164,11.198.080
2006-05-17 00:00:00-04:00,11.112.633,11.220.566,10.860.788,10.914.755
2006-05-18 00:00:00-04:00,10.887.768,10.950.729,10.725.868,10.743.857
2006-05-19 00:00:00-04:00,10.793.326,10.838.298,10.613.438,10.712.377
2006-05-22 00:00:00-04:00,10.694.395,10.856.295,10.658.417,10.667.411
2006-05-23 00:00:00-04:00,10.667.409,10.851.795,10.667.409,10.788.835
2006-05-24 00:00:00-04:00,10.788.832,10.793.328,10.626.932,10.721.373
2006-05-25 00:00:00-04:00,10.725.865,10.748.352,10.613.436,10.725.865
2006-05-26 00:00:00-04:00,10.811.317,10.838.300,10.689.891,10.793.327
2006-05-30 00:00:00-04:00,10.748.359,10.793.330,10.586.459,10.604.448
2006-05-31 00:00:00-04:00,10.640.427,10.703.387,10.577.465,10.640.427
2006-01-06 00:00:00-04:00,10.716.881,10.860.791,10.667.411,10.748.362
2006-02-06 00:00:00-04:00,10.793.329,10.883.274,10.734.865,10.878.777
2006-05-06 00:00:00-04:00,10.928.245,10.977.715,10.725.870,10.766.345
2006-06-06 00:00:00-04:00,10.811.318,10.937.239,10.640.423,10.721.373
2006-07-06 00:00:00-04:00,10.802.327,10.874.282,10.743.863,10.752.857
2006-08-06 00:00:00-04:00,10.658.414,10.743.861,10.487.519,10.730.370
2006-09-06 00:00:00-04:00,10.635.925,10.689.892,10.550.478,10.581.959
2006-12-06 00:00:00-04:00,10.590.957,10.640.427,10.438.051,10.474.029
2006-06-13 00:00:00-04:00,10.433.550,10.568.467,10.357.098,10.361.595
2006-06-14 00:00:00-04:00,10.348.104,10.429.055,10.330.116,10.393.077
2006-06-15 00:00:00-04:00,10.496.512,10.631.428,10.411.065,10.581.959
2006-06-16 00:00:00-04:00,10.523.495,10.635.924,10.451.538,10.536.986
2006-06-19 00:00:00-04:00,10.568.468,10.613.441,10.294.138,10.370.590
2006-06-20 00:00:00-04:00,10.420.059,10.433.551,10.271.651,10.321.121
2006-06-21 00:00:00-04:00,10.334.613,10.438.049,10.181.707,10.204.193
2006-06-22 00:00:00-04:00,10.231.174,10.339.106,10.177.207,10.186.202
2006-06-23 00:00:00-04:00,10.208.687,10.253.660,10.123.239,10.181.704
2006-06-26 00:00:00-04:00,10.545.980,10.545.980,10.316.622,10.348.103
2006-06-27 00:00:00-04:00,10.357.097,10.393.075,10.213.186,10.253.661
2006-06-28 00:00:00-04:00,10.312.129,10.348.107,10.262.660,10.298.637
2006-06-29 00:00:00-04:00,10.343.605,10.478.522,10.289.639,10.451.538
2006-06-30 00:00:00-04:00,10.478.523,10.703.384,10.469.529,10.554.976
2006-03-07 00:00:00-04:00,10.586.459,10.667.409,10.523.498,10.604.448
2006-05-07 00:00:00-04:00,10.581.962,10.653.917,10.536.990,10.649.420
2006-06-07 00:00:00-04:00,10.689.894,10.761.851,10.613.442,10.649.420
2006-07-07 00:00:00-04:00,10.703.386,10.748.359,10.613.442,10.649.420
2006-10-07 00:00:00-04:00,10.725.869,10.775.340,10.685.395,10.734.864
2006-11-07 00:00:00-04:00,10.689.892,10.716.876,10.442.546,10.563.971
2006-12-07 00:00:00-04:00,10.527.994,10.559.474,10.397.574,10.424.558
2006-07-13 00:00:00-04:00,10.411.065,10.424.557,10.213.188,10.285.143
2006-07-14 00:00:00-04:00,10.285.142,10.285.142,9.965.840,10.082.767
2006-07-17 00:00:00-04:00,10.073.775,10.190.702,10.019.808,10.078.272
2006-07-18 00:00:00-04:00,10.145.728,10.235.672,10.042.292,10.154.722
2006-07-19 00:00:00-04:00,10.204.193,10.518.999,10.186.205,10.478.524
2006-07-20 00:00:00-04:00,10.631.432,10.730.371,10.568.470,10.662.912
2006-07-21 00:00:00-04:00,10.703.384,10.811.318,10.653.915,10.716.876
2006-07-24 00:00:00-04:00,10.797.826,11.216.067,10.707.882,11.148.609
2006-07-25 00:00:00-04:00,11.108.134,11.301.515,11.108.134,11.225.061
2006-07-26 00:00:00-04:00,11.198.079,11.359.978,11.189.084,11.292.520
2006-07-27 00:00:00-04:00,11.332.992,11.544.362,11.301.512,11.535.367
2006-07-28 00:00:00-04:00,11.557.859,11.827.692,11.544.367,11.742.245
2006-07-31 00:00:00-04:00,11.895.151,11.989.593,11.652.301,11.688.278
2006-01-08 00:00:00-04:00,11.710.764,11.823.195,11.670.289,11.688.278
2006-02-08 00:00:00-04:00,11.787.212,11.899.643,11.386.959,11.517.379
2006-03-08 00:00:00-04:00,11.503.891,11.562.355,11.431.936,11.472.410
2006-04-08 00:00:00-04:00,11.638.805,11.706.264,11.571.347,11.683.778
2006-07-08 00:00:00-04:00,11.674.784,11.742.243,11.665.790,11.715.260
2006-08-08 00:00:00-04:00,11.710.760,11.805.202,11.679.281,11.764.728
2006-09-08 00:00:00-04:00,11.860.042,11.937.203,11.805.575,11.869.120
2006-10-08 00:00:00-04:00,11.778.347,11.819.196,11.624.026,11.787.425
2006-11-08 00:00:00-04:00,11.723.884,11.751.116,11.587.718,11.719.345
2006-08-14 00:00:00-04:00,11.746.571,11.932.664,11.732.955,11.837.349
2006-08-15 00:00:00-04:00,11.878.204,12.023.448,11.860.048,11.982.597
2006-08-16 00:00:00-04:00,11.973.520,12.168.691,11.959.903,12.141.458
2006-08-17 00:00:00-04:00,12.150.525,12.309.385,12.118.752,12.254.918
2006-08-18 00:00:00-04:00,12.250.389,12.291.239,12.100.607,12.277.622
2006-08-21 00:00:00-04:00,12.155.071,12.422.864,12.068.832,12.091.527
2006-08-22 00:00:00-04:00,12.091.522,12.295.770,12.091.522,12.245.843
2006-08-23 00:00:00-04:00,12.200.460,12.323.009,12.191.382,12.318.470
2006-08-24 00:00:00-04:00,12.345.708,12.413.791,12.259.469,12.363.863
2006-08-25 00:00:00-04:00,12.309.395,12.413.789,12.254.928,12.359.323
2006-08-28 00:00:00-04:00,12.323.011,12.595.343,12.300.317,12.500.027
2006-08-29 00:00:00-04:00,12.477.329,12.595.339,12.477.329,12.527.256
2006-08-30 00:00:00-04:00,12.527.255,12.654.343,12.527.255,12.586.260
2006-08-31 00:00:00-04:00,12.586.263,12.631.652,12.486.408,12.509.103
2006-01-09 00:00:00-04:00,12.613.500,12.695.200,12.518.184,12.690.660
2006-05-09 00:00:00-04:00,12.649.812,12.658.890,12.545.418,12.636.195
2006-06-09 00:00:00-04:00,12.658.885,12.708.813,12.563.569,12.581.724
2006-07-09 00:00:00-04:00,12.549.954,12.572.648,12.400.171,12.459.177
2006-08-09 00:00:00-04:00,12.436.484,12.595.345,12.436.484,12.522.723
2006-11-09 00:00:00-04:00,12.481.869,12.658.885,12.481.869,12.654.346
2006-12-09 00:00:00-04:00,12.695.197,12.858.595,12.667.964,12.822.285
2006-09-13 00:00:00-04:00,12.767.818,12.858.595,12.749.663,12.795.052
2006-09-14 00:00:00-04:00,12.736.039,12.813.200,12.622.567,12.799.583
2006-09-15 00:00:00-04:00,12.813.206,12.858.594,12.713.351,12.726.968
2006-09-18 00:00:00-04:00,12.699.735,12.808.669,12.686.119,12.781.435
2006-09-19 00:00:00-04:00,12.776.889,12.804.122,12.618.029,12.799.583
2006-09-20 00:00:00-04:00,12.781.438,12.940.297,12.781.438,12.922.142
2006-09-21 00:00:00-04:00,12.922.131,12.931.209,12.754.194,12.804.121
2006-09-22 00:00:00-04:00,12.804.129,12.817.746,12.722.429,12.781.435
2006-09-25 00:00:00-04:00,12.840.442,12.931.220,12.763.282,12.867.676
2006-09-26 00:00:00-04:00,12.831.361,12.894.904,12.808.667,12.890.366
2006-09-27 00:00:00-04:00,12.822.283,12.935.754,12.804.127,12.894.904
2006-09-28 00:00:00-04:00,12.863.137,12.908.525,12.767.820,12.844.981
2006-09-29 00:00:00-04:00,12.885.826,12.972.065,12.822.282,12.872.210
2006-02-10 00:00:00-04:00,12.799.590,12.981.145,12.799.590,12.849.518
2006-03-10 00:00:00-04:00,12.840.438,12.976.604,12.822.283,12.894.904
2006-04-10 00:00:00-04:00,12.894.905,12.903.983,12.722.428,12.858.594
2006-05-10 00:00:00-04:00,12.813.204,12.822.282,12.595.339,12.704.271
2006-06-10 00:00:00-04:00,12.649.806,12.686.117,12.522.718,12.663.423
2006-09-10 00:00:00-04:00,12.608.960,12.631.655,12.463.717,12.549.955
2006-10-10 00:00:00-04:00,12.481.869,12.527.258,12.377.476,12.509.103
2006-11-10 00:00:00-04:00,12.450.096,12.481.868,12.345.703,12.386.553
2006-12-10 00:00:00-04:00,12.386.557,12.590.806,12.377.479,12.549.955
2006-10-13 00:00:00-04:00,12.500.028,12.554.494,12.422.868,12.522.723
2006-10-16 00:00:00-04:00,12.527.259,12.590.804,12.427.404,12.554.492
2006-10-17 00:00:00-04:00,12.463.714,12.654.346,12.454.637,12.581.724
2006-10-18 00:00:00-04:00,12.649.808,12.808.669,12.586.264,12.754.202
2006-10-19 00:00:00-04:00,12.899.443,12.935.754,12.527.256,12.563.567
2006-10-20 00:00:00-04:00,12.599.878,12.599.878,12.254.924,12.563.567
2006-10-23 00:00:00-04:00,12.504.560,12.608.954,12.477.328,12.586.260
2006-10-24 00:00:00-04:00,12.368.397,12.400.169,12.254.925,12.372.936
2006-10-25 00:00:00-04:00,12.332.087,12.459.175,12.282.159,12.450.097
2006-10-26 00:00:00-04:00,12.382.017,12.459.178,12.286.701,12.382.017
2006-10-27 00:00:00-04:00,12.327.550,12.477.333,12.318.472,12.354.783
2006-10-30 00:00:00-05:00,12.309.393,12.436.481,12.304.855,12.345.704
2006-10-31 00:00:00-05:00,12.227.693,12.282.159,11.973.517,12.096.066
2006-01-11 00:00:00-05:00,12.118.757,12.200.457,12.037.058,12.046.136
2006-02-11 00:00:00-05:00,12.032.520,12.118.758,11.996.209,12.114.220
2006-03-11 00:00:00-05:00,12.109.686,12.145.997,12.009.831,12.050.680
2006-06-11 00:00:00-05:00,12.059.756,12.295.777,12.050.678,12.250.388
2006-07-11 00:00:00-05:00,12.254.925,12.468.252,12.254.925,12.386.553
2006-08-11 00:00:00-05:00,12.221.708,12.240.025,12.102.651,12.189.654
2006-09-11 00:00:00-05:00,12.093.489,12.166.755,11.447.831,11.832.478
2006-10-11 00:00:00-05:00,11.823.322,11.937.799,11.630.998,11.772.951
2006-11-13 00:00:00-05:00,11.727.156,11.914.901,11.708.840,11.855.371
2006-11-14 00:00:00-05:00,11.928.637,12.070.589,11.754.630,12.020.219
2006-11-15 00:00:00-05:00,12.043.116,12.249.177,11.983.587,12.148.436
2006-11-16 00:00:00-05:00,12.102.642,12.340.757,12.102.642,12.253.754
2006-11-17 00:00:00-05:00,12.226.285,12.473.558,12.221.706,12.459.821
2006-11-20 00:00:00-05:00,12.432.343,12.501.030,12.372.815,12.386.553
2006-11-21 00:00:00-05:00,12.349.917,12.432.341,12.304.125,12.340.758
2006-11-22 00:00:00-05:00,12.363.659,12.496.455,12.340.764,12.409.451
2006-11-24 00:00:00-05:00,12.322.443,12.386.551,12.299.547,12.313.285
2006-11-27 00:00:00-05:00,12.313.289,12.441.504,12.258.339,12.349.922
2006-11-28 00:00:00-05:00,12.363.657,12.400.290,12.281.233,12.386.553
2006-11-29 00:00:00-05:00,12.496.452,12.574.297,12.317.865,12.395.710
2006-11-30 00:00:00-05:00,12.546.821,12.766.619,12.528.505,12.588.034
2006-01-12 00:00:00-05:00,12.642.987,12.757.465,12.592.616,12.757.465
2006-04-12 00:00:00-05:00,10.829.647,12.729.987,10.760.960,11.402.039
2006-05-12 00:00:00-05:00,11.443.250,11.507.358,11.255.505,11.365.405
2006-06-12 00:00:00-05:00,11.402.036,11.443.247,11.287.557,11.356.244
2006-07-12 00:00:00-05:00,11.438.671,11.438.671,11.319.613,11.383.721
2006-08-12 00:00:00-05:00,11.388.301,11.534.834,11.356.247,11.525.675
2006-11-12 00:00:00-05:00,11.571.465,11.722.577,11.429.511,11.516.516
2006-12-12 00:00:00-05:00,11.470.725,11.553.150,11.429.513,11.525.675
2006-12-13 00:00:00-05:00,11.548.575,11.653.895,11.534.838,11.626.420
2006-12-14 00:00:00-05:00,11.672.209,11.754.633,11.630.997,11.704.263
2006-12-15 00:00:00-05:00,11.704.259,11.814.157,11.695.100,11.740.891
2006-12-18 00:00:00-05:00,11.745.470,11.882.844,11.708.837,11.827.894
2006-12-19 00:00:00-05:00,11.837.059,12.015.644,11.791.267,11.997.328
2006-12-20 00:00:00-05:00,11.979.008,12.157.594,11.965.271,12.001.904
2006-12-21 00:00:00-05:00,12.015.642,12.061.434,11.905.743,11.937.797
2006-12-22 00:00:00-05:00,11.905.746,11.960.696,11.864.534,11.892.009
2006-12-26 00:00:00-05:00,11.814.160,11.901.164,11.814.160,11.873.690
2006-12-27 00:00:00-05:00,11.882.844,12.011.060,11.823.316,11.974.427
2006-12-28 00:00:00-05:00,11.914.901,11.997.326,11.837.057,11.937.797
2006-12-29 00:00:00-05:00,11.942.375,11.983.586,11.823.317,11.859.950
2007-03-01 00:00:00-05:00,11.974.436,12.098.072,11.896.590,12.038.543
2007-04-01 00:00:00-05:00,12.079.753,12.166.756,12.038.540,12.079.753
2007-05-01 00:00:00-05:00,12.157.592,12.194.226,11.983.586,12.043.115
2007-08-01 00:00:00-05:00,12.038.537,12.098.066,11.855.371,11.979.009
2007-09-01 00:00:00-05:00,12.015.641,12.061.433,11.924.058,11.983.587
2007-10-01 00:00:00-05:00,11.951.536,12.024.803,11.905.746,11.997.328
2007-11-01 00:00:00-05:00,11.805.002,12.139.278,11.805.002,12.116.383
2007-12-01 00:00:00-05:00,12.079.751,12.276.654,12.079.751,12.198.809
2007-01-16 00:00:00-05:00,12.198.807,12.281.231,12.139.278,12.258.335
2007-01-17 00:00:00-05:00,12.226.281,12.372.813,12.212.543,12.313.285
2007-01-18 00:00:00-05:00,12.290.391,12.487.294,12.290.391,12.441.503
2007-01-19 00:00:00-05:00,12.464.400,12.551.405,12.418.610,12.464.400
2007-01-22 00:00:00-05:00,12.468.974,12.501.028,12.207.964,12.340.758
2007-01-23 00:00:00-05:00,12.189.649,12.212.544,11.914.901,12.075.171
2007-01-24 00:00:00-05:00,12.061.439,12.290.395,12.029.385,12.281.238
2007-01-25 00:00:00-05:00,12.281.235,12.313.290,12.038.541,12.070.595
2007-01-26 00:00:00-05:00,12.056.860,12.066.018,11.905.749,12.038.543
2007-01-29 00:00:00-05:00,12.015.643,12.088.909,11.905.745,11.933.219
2007-01-30 00:00:00-05:00,11.914.899,11.979.008,11.905.742,11.951.532
2007-01-31 00:00:00-05:00,11.910.326,12.047.700,11.905.747,12.015.646
2007-01-02 00:00:00-05:00,12.084.334,12.221.708,12.047.702,12.189.654
2007-02-02 00:00:00-05:00,12.212.548,12.304.132,12.185.074,12.272.078
2007-05-02 00:00:00-05:00,12.240.022,12.363.659,12.207.969,12.308.709
2007-06-02 00:00:00-05:00,12.258.334,12.336.180,12.235.439,12.285.810
2007-07-02 00:00:00-05:00,12.295.070,12.350.620,12.179.340,12.276.552
2007-08-02 00:00:00-05:00,12.197.855,12.276.550,12.188.597,12.239.517
2007-09-02 00:00:00-05:00,12.225.632,12.290.440,12.193.228,12.211.744
2007-12-02 00:00:00-05:00,12.230.270,12.253.415,12.100.653,12.137.686
2007-02-13 00:00:00-05:00,12.137.676,12.225.631,12.133.047,12.216.372
2007-02-14 00:00:00-05:00,12.183.969,12.350.619,12.170.081,12.304.327
2007-02-15 00:00:00-05:00,12.304.332,12.304.332,12.197.861,12.281.186
2007-02-16 00:00:00-05:00,12.230.260,12.267.293,12.109.902,12.174.710
2007-02-20 00:00:00-05:00,12.123.789,12.202.485,12.086.756,12.174.710
2007-02-21 00:00:00-05:00,12.128.425,12.174.717,12.054.357,12.068.245
2007-02-22 00:00:00-05:00,12.077.498,12.077.498,11.947.881,11.975.657
2007-02-23 00:00:00-05:00,11.989.544,11.998.802,11.832.153,11.859.927
2007-02-26 00:00:00-05:00,11.901.588,11.998.799,11.859.925,11.961.766
2007-02-27 00:00:00-05:00,11.827.525,11.989.545,11.572.920,11.637.728
2007-02-28 00:00:00-05:00,11.725.682,11.795.120,11.545.145,11.554.402
2007-01-03 00:00:00-05:00,11.503.486,11.674.765,11.364.610,11.591.440
2007-02-03 00:00:00-05:00,11.563.660,11.646.985,11.443.302,11.475.706
2007-05-03 00:00:00-05:00,11.471.074,11.596.062,11.392.379,11.434.041
2007-06-03 00:00:00-05:00,11.559.033,11.693.278,11.475.707,11.660.874
2007-07-03 00:00:00-05:00,11.734.939,11.799.747,11.670.130,11.697.906
2007-08-03 00:00:00-05:00,11.771.973,11.813.636,11.716.423,11.762.714
2007-09-03 00:00:00-05:00,11.748.828,11.827.524,11.748.828,11.762.714
2007-12-03 00:00:00-04:00,11.762.713,11.804.376,11.665.501,11.748.826
2007-03-13 00:00:00-04:00,11.730.311,11.758.086,11.508.111,11.545.144
2007-03-14 00:00:00-04:00,11.535.890,11.609.957,11.410.902,11.508.115
2007-03-15 00:00:00-04:00,11.471.078,11.586.807,11.447.932,11.568.291
2007-03-16 00:00:00-04:00,11.605.325,11.619.212,11.526.629,11.568.291
2007-03-19 00:00:00-04:00,11.596.066,11.739.570,11.549.774,11.739.570
2007-03-20 00:00:00-04:00,11.679.391,11.855.299,11.665.503,11.822.895
2007-03-21 00:00:00-04:00,11.790.490,11.971.028,11.693.277,11.966.399
2007-03-22 00:00:00-04:00,11.883.076,12.017.321,11.836.784,11.938.625
2007-03-23 00:00:00-04:00,11.859.926,11.938.622,11.804.376,11.878.443
2007-03-26 00:00:00-04:00,11.818.262,11.915.474,11.734.937,11.883.071
2007-03-27 00:00:00-04:00,11.804.377,11.896.961,11.753.456,11.799.748
2007-03-28 00:00:00-04:00,11.781.238,11.809.013,11.628.476,11.656.250
2007-03-29 00:00:00-04:00,11.656.244,11.785.861,11.646.986,11.762.714
2007-03-30 00:00:00-04:00,11.734.941,11.776.603,11.582.179,11.693.278
2007-02-04 00:00:00-04:00,11.679.391,11.855.299,11.679.391,11.730.311
2007-03-04 00:00:00-04:00,11.781.229,11.929.362,11.758.084,11.883.071
2007-04-04 00:00:00-04:00,11.827.527,11.984.918,11.818.268,11.947.885
2007-05-04 00:00:00-04:00,11.915.474,11.998.799,11.892.329,11.961.766
2007-09-04 00:00:00-04:00,12.003.433,12.040.466,11.971.029,12.035.837
2007-10-04 00:00:00-04:00,12.017.320,12.109.904,11.984.915,12.035.837
2007-11-04 00:00:00-04:00,12.008.063,12.077.500,11.929.366,12.054.354
2007-12-04 00:00:00-04:00,12.021.945,12.271.919,12.008.057,12.248.774
2007-04-13 00:00:00-04:00,12.406.170,12.489.495,12.327.475,12.345.990
2007-04-16 00:00:00-04:00,12.429.315,12.484.865,12.359.877,12.470.978
2007-04-17 00:00:00-04:00,12.470.978,12.475.607,12.415.428,12.452.461
2007-04-18 00:00:00-04:00,12.410.795,12.433.941,12.281.178,12.396.908
2007-04-19 00:00:00-04:00,12.322.851,12.609.859,12.295.076,12.531.163
2007-04-20 00:00:00-04:00,12.521.896,12.563.559,12.345.987,12.484.863
2007-04-23 00:00:00-04:00,12.318.213,12.383.022,12.156.193,12.197.855
2007-04-24 00:00:00-04:00,12.253.408,12.253.408,12.063.612,12.105.275
2007-04-25 00:00:00-04:00,12.119.163,12.244.150,12.026.579,12.183.970
2007-04-26 00:00:00-04:00,12.230.260,12.383.023,12.193.227,12.369.135
2007-04-27 00:00:00-04:00,12.318.217,12.383.026,12.234.892,12.318.217
2007-04-30 00:00:00-04:00,12.290.436,12.396.907,12.234.886,12.248.774
2007-01-05 00:00:00-04:00,12.202.484,12.359.875,12.165.450,12.308.954
2007-02-05 00:00:00-04:00,12.313.588,12.387.655,12.207.117,12.313.588
2007-03-05 00:00:00-04:00,12.308.955,12.484.864,12.308.955,12.438.572
2007-04-05 00:00:00-04:00,12.410.800,12.609.854,12.410.800,12.535.788
2007-07-05 00:00:00-04:00,12.521.901,12.683.921,12.470.980,12.674.664
2007-08-05 00:00:00-04:00,12.628.373,12.683.923,12.586.711,12.660.777
2007-09-05 00:00:00-04:00,12.688.849,12.759.031,12.637.383,12.707.564
2007-10-05 00:00:00-04:00,12.674.816,12.679.494,12.520.416,12.539.131
2007-11-05 00:00:00-04:00,12.534.450,12.674.813,12.515.735,12.651.420
2007-05-14 00:00:00-04:00,12.632.701,12.801.137,12.632.701,12.740.314
2007-05-15 00:00:00-04:00,12.721.597,12.782.420,12.665.451,12.679.487
2007-05-16 00:00:00-04:00,12.702.881,12.810.494,12.684.167,12.782.421
2007-05-17 00:00:00-04:00,12.773.061,12.810.492,12.735.631,12.801.134
2007-05-18 00:00:00-04:00,12.796.459,12.857.283,12.777.744,12.838.569
2007-05-21 00:00:00-04:00,12.829.212,12.876.000,12.815.176,12.829.212
2007-05-22 00:00:00-04:00,12.787.101,12.913.428,12.740.314,12.805.817
2007-05-23 00:00:00-04:00,12.805.817,12.885.356,12.754.350,12.791.780
